Time,EncoderAngle
1644557725.2493982,2304.00
1644557725.2624412,2307.00
1644557725.270695,2310.00
1644557725.2788854,2313.00
1644557725.2869089,2316.00
1644557725.2983005,2319.00
1644557725.3075373,2322.00
1644557725.3147967,2325.00
1644557725.3280735,2328.00
1644557725.3362663,2331.00
1644557725.3436177,2334.00
1644557725.3523786,2337.00
1644557725.364715,2340.00
1644557725.3729877,2343.00
1644557725.3807006,2346.00
1644557725.3931494,2349.00
1644557725.401197,2352.00
1644557725.4099576,2355.00
1644557725.4179008,2358.00
1644557725.4305875,2361.00
1644557725.4378872,2364.00
1644557725.4468334,2367.00
1644557725.4591894,2370.00
1644557725.4664278,2373.00
1644557725.4755354,2376.00
1644557725.483463,2379.00
1644557725.49601,2382.00
1644557725.5034497,2385.00
1644557725.5123773,2388.00
1644557725.5246058,2391.00
1644557725.532722,2394.00
1644557725.5411143,2397.00
1644557725.5482762,2400.00
1644557725.5605958,2403.00
1644557725.5694294,2406.00
1644557725.5770245,2409.00
1644557725.59016,2412.00
1644557725.597425,2415.00
1644557725.606541,2418.00
1644557725.6146822,2421.00
1644557725.6269958,2424.00
1644557725.6348433,2427.00
1644557725.6431887,2430.00
1644557725.6557057,2433.00
1644557725.663758,2436.00
1644557725.6719553,2439.00
1644557725.6840477,2442.00
1644557725.6925092,2445.00
1644557725.6997738,2448.00
1644557725.7087486,2451.00
1644557725.7212005,2454.00
1644557725.7289243,2457.00
1644557725.7376742,2460.00
1644557725.7488587,2463.00
1644557725.758175,2466.00
1644557725.7661648,2469.00
1644557725.7745144,2472.00
1644557725.7868524,2475.00
1644557725.7940388,2478.00
1644557725.803116,2481.00
1644557725.8144655,2484.00
1644557725.8236763,2487.00
1644557725.8316972,2490.00
1644557725.8400552,2493.00
1644557725.852266,2496.00
1644557725.8600395,2499.00
1644557725.8684213,2502.00
1644557725.8806102,2505.00
1644557725.8885987,2508.00
1644557725.896577,2511.00
1644557725.9045558,2514.00
1644557725.9165235,2517.00
1644557725.9254997,2520.00
1644557725.9334793,2523.00
1644557725.9463253,2526.00
1644557725.9545918,2529.00
1644557725.9626703,2532.00
1644557725.9709337,2535.00
1644557725.9826968,2538.00
1644557725.9914186,2541.00
1644557725.9987962,2544.00
1644557726.0116334,2547.00
1644557726.0200658,2550.00
1644557726.028038,2553.00
1644557726.0357985,2556.00
1644557726.047777,2559.00
1644557726.0565765,2562.00
1644557726.0650196,2565.00
1644557726.0776346,2568.00
1644557726.0856576,2571.00
1644557726.093982,2574.00
1644557726.10218,2577.00
1644557726.1142278,2580.00
1644557726.1225002,2583.00
1644557726.130589,2586.00
1644557726.1421893,2589.00
1644557726.1502416,2592.00
1644557726.1583745,2595.00
1644557726.1673536,2598.00
1644557726.1796765,2601.00
1644557726.1880689,2604.00
1644557726.196185,2607.00
1644557726.208593,2610.00
1644557726.2158496,2613.00
1644557726.2249544,2616.00
1644557726.2325354,2619.00
1644557726.2447772,2622.00
1644557726.253605,2625.00
1644557726.2615774,2628.00
1644557726.274094,2631.00
1644557726.281754,2634.00
1644557726.29058,2637.00
1644557726.2986546,2640.00
1644557726.3110874,2643.00
1644557726.3191338,2646.00
1644557726.3274148,2649.00
1644557726.339751,2652.00
1644557726.3476722,2655.00
1644557726.3558524,2658.00
1644557726.363929,2661.00
1644557726.3765059,2664.00
1644557726.3837686,2667.00
1644557726.392874,2670.00
1644557726.4051683,2673.00
1644557726.4129932,2676.00
1644557726.4215362,2679.00
1644557726.4332619,2682.00
1644557726.4421794,2685.00
1644557726.4491634,2688.00
1644557726.4585874,2691.00
1644557726.4708502,2694.00
1644557726.478107,2697.00
1644557726.4871566,2700.00
1644557726.4984217,2703.00
1644557726.507559,2706.00
1644557726.5154107,2709.00
1644557726.523896,2712.00
1644557726.5360005,2715.00
1644557726.5445197,2718.00
1644557726.5526035,2721.00
1644557726.5640779,2724.00
1644557726.572195,2727.00
1644557726.5810366,2730.00
1644557726.5894706,2733.00
1644557726.601142,2736.00
1644557726.6100178,2739.00
1644557726.617155,2742.00
1644557726.629443,2745.00
1644557726.6386843,2748.00
1644557726.6464407,2751.00
1644557726.655126,2754.00
1644557726.6669552,2757.00
1644557726.6755877,2760.00
1644557726.6834912,2763.00
1644557726.6949668,2766.00
1644557726.7040105,2769.00
1644557726.7124777,2772.00
1644557726.7206724,2775.00
1644557726.73202,2778.00
1644557726.74,2781.00
1644557726.7487464,2784.00
1644557726.7612123,2787.00
1644557726.7691948,2790.00
1644557726.7771368,2793.00
1644557726.7862005,2796.00
1644557726.7981284,2799.00
1644557726.8063233,2802.00
1644557726.8143668,2805.00
1644557726.8270867,2808.00
1644557726.8343484,2811.00
1644557726.8423214,2814.00
1644557726.850767,2817.00
1644557726.8634937,2820.00
1644557726.8721385,2823.00
1644557726.8797622,2826.00
1644557726.892573,2829.00
1644557726.8999307,2832.00
1644557726.9090588,2835.00
1644557726.9163563,2838.00
1644557726.9289289,2841.00
1644557726.9377856,2844.00
1644557726.945495,2847.00
1644557726.9578168,2850.00
1644557726.96538,2853.00
1644557726.9736671,2856.00
1644557726.9818146,2859.00
1644557726.9948666,2862.00
1644557727.0032659,2865.00
1644557727.0113478,2868.00
1644557727.023695,2871.00
1644557727.0314505,2874.00
1644557727.0401406,2877.00
1644557727.0474243,2880.00
1644557727.0606527,2883.00
1644557727.068531,2886.00
1644557727.0769188,2889.00
1644557727.0893197,2892.00
1644557727.096532,2895.00
1644557727.1056716,2898.00
1644557727.1173346,2901.00
1644557727.1261618,2904.00
1644557727.1334715,2907.00
1644557727.1424613,2910.00
1644557727.1547549,2913.00
1644557727.1618316,2916.00
1644557727.1712203,2919.00
1644557727.1825457,2922.00
1644557727.1916819,2925.00
1644557727.1990764,2928.00
1644557727.2072027,2931.00
1644557727.2202928,2934.00
1644557727.2284842,2937.00
1644557727.2366498,2940.00
1644557727.2485313,2943.00
1644557727.2571566,2946.00
1644557727.2649431,2949.00
1644557727.2735784,2952.00
1644557727.2853613,2955.00
1644557727.2936869,2958.00
1644557727.3022552,2961.00
1644557727.3141863,2964.00
1644557727.3227782,2967.00
1644557727.3304338,2970.00
1644557727.3391685,2973.00
1644557727.3512053,2976.00
1644557727.3596375,2979.00
1644557727.366944,2982.00
1644557727.379452,2985.00
1644557727.388308,2988.00
1644557727.3963096,2991.00
1644557727.404604,2994.00
1644557727.4166617,2997.00
1644557727.42462,3000.00
1644557727.4326465,3003.00
